227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,75,-1,-1,-1,-1,46,47,47,47,47,47,47,47,47,48,-1,-1,-1,-1,-1,-1
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,75,-1,-1,-1,-1,73,227,227,227,227,227,227,227,227,75,-1,-1,-1,-1,-1,-1
101,125,125,101,127,101,101,125,125,125,101,127,101,101,125,101,125,127,101,102,-1,-1,17,500,100,101,127,101,125,125,101,127,101,102,-1,-1,-1,-1,-1,-1
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,24,18,-1,-1,-1,527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197,197,197,197,197,197,197,197,224,222,224,224,224,224,224,224,224,197,51,99,-1,-1,-1,527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197,197,197,197,197,197,197,197,72,20,21,19,20,21,19,20,44,197,51,72,552,499,499,527,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197,197,197,197,197,197,197,197,72,-1,-1,-1,-1,-1,-1,-1,98,197,51,100,552,553,553,554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197,197,197,197,197,197,197,197,99,-1,-1,-1,-1,-1,-1,-1,98,197,51,205,552,19,20,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,21,-1,-1,-1,-1
197,197,197,197,197,197,197,197,72,-1,-1,-1,-1,-1,-1,-1,71,224,78,19,20,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1
197,197,197,197,197,197,197,197,99,-1,-1,-1,-1,-1,-1,-1,98,19,21,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,-1,-1
197,197,197,197,197,197,197,197,23,23,23,23,23,23,23,23,23,23,23,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,-1
197,197,197,197,197,224,222,223,224,224,223,224,224,224,222,224,224,222,224,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
197,197,197,197,197,72,20,19,20,21,19,20,21,21,19,19,19,20,21,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
224,224,224,197,197,99,129,130,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
19,20,71,197,197,99,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
204,205,71,197,197,72,131,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
